OBJECTID,Naziv_staj,Linije,Opis,Napomena,RBR_GC_2,MBR_GC,IME_GC,IME_GO,IME_ZUPANI,SIFRA_PJ,sjediste_G,Shape_Leng,Shape_Area
"755",Kolareva - sjever,"215",smjer Kvaternikov trg,16.025765000000035 45.808508999000026,"5","00442",PEŠ?ENICA - ŽITNJAK,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Zapoljska ulica 1",31884.42800310000,35295466.45269999653
"760",Konèar - jug,"107,216,222,237,276,281",smjer ®itnjak,16.023783000000037 45.79692599900005,"5","00442",PEŠ?ENICA - ŽITNJAK,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Zapoljska ulica 1",31884.42800310000,35295466.45269999653
"761",Konèar - sjever,"107,216,222,237,276,281",smjer av. Marina Dr¾iæa,16.023394000000053 45.79718499900008,"5","00442",PEŠ?ENICA - ŽITNJAK,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Zapoljska ulica 1",31884.42800310000,35295466.45269999653
"775",Kozari Bok - jug,"107,214,216,222,276,281",smjer ®itnjak,16.04357200000004 45.798279999000044,"5","00442",PEŠ?ENICA - ŽITNJAK,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Zapoljska ulica 1",31884.42800310000,35295466.45269999653
"776",Kozari Bok - sjever,"107,214,216,222,276",smjer Heinzelova,16.043142000000046 45.798309999000026,"5","00442",PEŠ?ENICA - ŽITNJAK,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Zapoljska ulica 1",31884.42800310000,35295466.45269999653
"777",Kozari Bok - ulaz\izlaz linija 225,"225",okreti¹te Kozari Bok,16.044998001000067 45.79865999900005,"5","00442",PEŠ?ENICA - ŽITNJAK,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Zapoljska ulica 1",31884.42800310000,35295466.45269999653
"778",Kozari put 1 - odv. 5 - jug,"237",smjer okreti¹te Kozari Putevi,16.04314000000005 45.79196499900007,"5","00442",PEŠ?ENICA - ŽITNJAK,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Zapoljska ulica 1",31884.42800310000,35295466.45269999653
"779",Kozari put 1 - odv. 5 - sjever,"237",smjer Kvaternikov trg,16.041881000000046 45.79150499900004,"5","00442",PEŠ?ENICA - ŽITNJAK,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Zapoljska ulica 1",31884.42800310000,35295466.45269999653
"780",Kozari Putevi - ulaz\izlaz linija 237,"237",okreti¹te Kozari Putevi,16.047055000000057 45.79272099900004,"5","00442",PEŠ?ENICA - ŽITNJAK,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Zapoljska ulica 1",31884.42800310000,35295466.45269999653
"814",Ku¹evaèka - istok,"218",smjer okreti¹te Savica,16.012597000000028 45.78341299900006,"5","00442",PEŠ?ENICA - ŽITNJAK,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Zapoljska ulica 1",31884.42800310000,35295466.45269999653
"852",Livadarski put - jug,"215",smjer Trnava,16.010229000000038 45.80817599900007,"5","00442",PEŠ?ENICA - ŽITNJAK,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Zapoljska ulica 1",31884.42800310000,35295466.45269999653
"853",Livadarski put - sjever,"215",smjer Kvaternikov trg,16.010338627000067 45.80832612800003,"5","00442",PEŠ?ENICA - ŽITNJAK,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Zapoljska ulica 1",31884.42800310000,35295466.45269999653
"968",Mije Haleu¹a - jug,"216,276",smjer okreti¹te Ivanja Reka,16.101526001000025 45.80166499900008,"5","00442",PEŠ?ENICA - ŽITNJAK,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Zapoljska ulica 1",31884.42800310000,35295466.45269999653
"969",Mije Haleu¹a - sjever,"216,276",smjer Èulineèka cesta,16.10076500100007 45.80161399900004,"5","00442",PEŠ?ENICA - ŽITNJAK,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Zapoljska ulica 1",31884.42800310000,35295466.45269999653
"1158",Petru¹evec  - istok,"217,290",smjer Kvaternikov trg,16.059605000000033 45.77626799900003,"5","00442",PEŠ?ENICA - ŽITNJAK,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Zapoljska ulica 1",31884.42800310000,35295466.45269999653
"1159",Petru¹evec - zapad,"217,290",smjer Domovinski most\Petru¹eveèko naselje\Struge,16.058381000000054 45.77636799900006,"5","00442",PEŠ?ENICA - ŽITNJAK,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Zapoljska ulica 1",31884.42800310000,35295466.45269999653
"1160",Petru¹evec I odv. V - jug,"217",smjer Kvaternikov trg,16.057160000000067 45.77457499900004,"5","00442",PEŠ?ENICA - ŽITNJAK,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Zapoljska ulica 1",31884.42800310000,35295466.45269999653
"1161",Petru¹evec I odv. V -sjever,"217",smjer okreti¹te Petru¹evec,16.05693400000007 45.77454799900005,"5","00442",PEŠ?ENICA - ŽITNJAK,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Zapoljska ulica 1",31884.42800310000,35295466.45269999653
"1162",Petru¹eveèko naselje - ulaz\izlaz linija 217,"217",okreti¹te Petru¹evec,16.048691000000076 45.772983999000076,"5","00442",PEŠ?ENICA - ŽITNJAK,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Zapoljska ulica 1",31884.42800310000,35295466.45269999653
"1191",Pokupska - istok,"217,290",smjer Kvaternikov trg,16.02638100100006 45.79295199900008,"5","00442",PEŠ?ENICA - ŽITNJAK,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Zapoljska ulica 1",31884.42800310000,35295466.45269999653
"1192",Pokupska - zapad,"217,290",smjer Domovinski most,16.02726800100004 45.79204599900004,"5","00442",PEŠ?ENICA - ŽITNJAK,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Zapoljska ulica 1",31884.42800310000,35295466.45269999653
"1257",Radnièka - INA - istok,"217,290",smjer Kvaternikov trg,16.05364600000007 45.779228999000054,"5","00442",PEŠ?ENICA - ŽITNJAK,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Zapoljska ulica 1",31884.42800310000,35295466.45269999653
"1258",Radnièka - INA - zapad,"217,290",smjer Domovinski most,16.05465900100006 45.778274999000075,"5","00442",PEŠ?ENICA - ŽITNJAK,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Zapoljska ulica 1",31884.42800310000,35295466.45269999653
"1260",Radnièka - jug,"107,222,237,281",smjer ®itnjak,16.02058100000005 45.79661999900003,"5","00442",PEŠ?ENICA - ŽITNJAK,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Zapoljska ulica 1",31884.42800310000,35295466.45269999653
"1262",Radnièka - zapad,"216,217,276,290",smjer Domovinski most,16.019139000000052 45.79609499900005,"5","00442",PEŠ?ENICA - ŽITNJAK,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Zapoljska ulica 1",31884.42800310000,35295466.45269999653
"1263",Radnièka 173 - istok,"217,290",smjer Kvaternikov trg,16.037709000000063 45.78730999900006,"5","00442",PEŠ?ENICA - ŽITNJAK,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Zapoljska ulica 1",31884.42800310000,35295466.45269999653
"1264",Radnièka 182 - istok,"217,290",smjer Kvaternikov trg,16.022801000000072 45.794736999000065,"5","00442",PEŠ?ENICA - ŽITNJAK,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Zapoljska ulica 1",31884.42800310000,35295466.45269999653
"1265",Radnièka 182 - zapad,"217,290",smjer Domovinski most,16.023266000000035 45.79403999900006,"5","00442",PEŠ?ENICA - ŽITNJAK,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Zapoljska ulica 1",31884.42800310000,35295466.45269999653
"1266",Radnièka 218 - zapad,"217,290",smjer Domovinski most,16.038602999000034 45.786365999000054,"5","00442",PEŠ?ENICA - ŽITNJAK,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Zapoljska ulica 1",31884.42800310000,35295466.45269999653
"1267",Raku¹ina  - jug,"107,222,281",smjer ®itnjak,16.006702000000075 45.79583399900008,"5","00442",PEŠ?ENICA - ŽITNJAK,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Zapoljska ulica 1",31884.42800310000,35295466.45269999653
"1269",Ranci - jug,"276",smjer Dumovec,16.12222900000006 45.79308599900003,"5","00442",PEŠ?ENICA - ŽITNJAK,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Zapoljska ulica 1",31884.42800310000,35295466.45269999653
"1270",Ranci - sjever,"276",smjer Ivanja Reka,16.122426000000075 45.79317599900003,"5","00442",PEŠ?ENICA - ŽITNJAK,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Zapoljska ulica 1",31884.42800310000,35295466.45269999653
"1304",Resnik 104 - jug,"216,276",smjer Ivanja Reka,16.09302800000006 45.80103499900008,"5","00442",PEŠ?ENICA - ŽITNJAK,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Zapoljska ulica 1",31884.42800310000,35295466.45269999653
"1305",Resnik 104 - sjever,"216,276",smjer Èulineèka cesta,16.09305500000005 45.80111399900005,"5","00442",PEŠ?ENICA - ŽITNJAK,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Zapoljska ulica 1",31884.42800310000,35295466.45269999653
"1306",Resnik I - crkva - jug,"216,225,276","smjer Ivanja Reka, izlaz linija 225",16.088178000000028 45.80218299900008,"5","00442",PEŠ?ENICA - ŽITNJAK,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Zapoljska ulica 1",31884.42800310000,35295466.45269999653
"1307",Resnik I - crkva - sjever,"216,225,276","smjer Èulineèka cesta, ulaz linija 225",16.087918001000048 45.80238699900008,"5","00442",PEŠ?ENICA - ŽITNJAK,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Zapoljska ulica 1",31884.42800310000,35295466.45269999653
"1308","Resnik I, kbr.47 - jug","216,225,276",smjer Ivanja Reka,16.081083001000025 45.80306799900006,"5","00442",PEŠ?ENICA - ŽITNJAK,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Zapoljska ulica 1",31884.42800310000,35295466.45269999653
"1309","Resnik I, kbr.47 - sjever","216,225,276",smjer Èulineèka cesta,16.08073500000006 45.80314499900004,"5","00442",PEŠ?ENICA - ŽITNJAK,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Zapoljska ulica 1",31884.42800310000,35295466.45269999653
"1331",RTerminali ®itnjak - jug,"107,216,222,225,276",smjer ®itnjak,16.05757999900004 45.80059699900005,"5","00442",PEŠ?ENICA - ŽITNJAK,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Zapoljska ulica 1",31884.42800310000,35295466.45269999653
"1332",RTerminali ®itnjak - sjever,"107,216,222,225,276",smjer Heizelova ulica,16.057183000000066 45.80062699900003,"5","00442",PEŠ?ENICA - ŽITNJAK,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Zapoljska ulica 1",31884.42800310000,35295466.45269999653
"1362",Savica I. - istok,"218",smjer okreti¹te Savica,16.017726001000028 45.79256299900004,"5","00442",PEŠ?ENICA - ŽITNJAK,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Zapoljska ulica 1",31884.42800310000,35295466.45269999653
"1363",Savica I. - zapad,"218",smjer Borovje,16.017389000000037 45.79243199900003,"5","00442",PEŠ?ENICA - ŽITNJAK,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Zapoljska ulica 1",31884.42800310000,35295466.45269999653
"1364",Savi¹æe - istok,"217,290",smjer Kvaternikov trg,16.033723000000066 45.78927099900005,"5","00442",PEŠ?ENICA - ŽITNJAK,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Zapoljska ulica 1",31884.42800310000,35295466.45269999653
"1365",Savi¹æe - zapad,"217,290",smjer Domovinski most,16.035216000000048 45.788068999000075,"5","00442",PEŠ?ENICA - ŽITNJAK,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Zapoljska ulica 1",31884.42800310000,35295466.45269999653
"1385",Savudrijska - jug,"215",smjer Trnava,16.042235000000062 45.807907999000065,"5","00442",PEŠ?ENICA - ŽITNJAK,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Zapoljska ulica 1",31884.42800310000,35295466.45269999653
"1400",Servisna - INA - jug,"216,225,276",smjer Èulineèka cesta\Resnik,16.07486300000005 45.801934999000025,"5","00442",PEŠ?ENICA - ŽITNJAK,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Zapoljska ulica 1",31884.42800310000,35295466.45269999653
"1401",Servisna - INA - sjever,"216,225,276",smjer Heinzelova ulica,16.073707999000078 45.80202899900007,"5","00442",PEŠ?ENICA - ŽITNJAK,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Zapoljska ulica 1",31884.42800310000,35295466.45269999653
"1459",Slavonska - Lj. Posavskog - sjever,"281",smjer Glavni kolodvor,16.09946300000007 45.80645799900003,"5","00442",PEŠ?ENICA - ŽITNJAK,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Zapoljska ulica 1",31884.42800310000,35295466.45269999653
"1471",Sobolski put - istok,"214,215",smjer okreti¹te Trnava,16.04984999900006 45.80688499900003,"5","00442",PEŠ?ENICA - ŽITNJAK,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Zapoljska ulica 1",31884.42800310000,35295466.45269999653
"1472",Sobolski put - zapad,"214,215",smjer Kvaternikov trg\Slavonska avenija,16.04990200000003 45.80713099900004,"5","00442",PEŠ?ENICA - ŽITNJAK,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Zapoljska ulica 1",31884.42800310000,35295466.45269999653
"1536",Struge - ulaz\izlaz linija 217,"217",okreti¹te Struge,16.071592000000066 45.790943999000035,"5","00442",PEŠ?ENICA - ŽITNJAK,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Zapoljska ulica 1",31884.42800310000,35295466.45269999653
"1537",Struge III. - jug,"217",smjer okreti¹te Struge,16.065030000000036 45.78615799900007,"5","00442",PEŠ?ENICA - ŽITNJAK,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Zapoljska ulica 1",31884.42800310000,35295466.45269999653
"1538",Struge III. - sjever,"217",smjer Kvaternikov trg,16.065938999000025 45.786891999000034,"5","00442",PEŠ?ENICA - ŽITNJAK,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Zapoljska ulica 1",31884.42800310000,35295466.45269999653
"1554",Sv. Ivana - D.Grubera - ulaz\izlaz linija 216,"216",okreti¹te Sv. Ivana-D.Grubera,16.118888000000027 45.801682999000036,"5","00442",PEŠ?ENICA - ŽITNJAK,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Zapoljska ulica 1",31884.42800310000,35295466.45269999653
"1555",Sv. Ivana - D.Grubera - istok,"284",smjer Sesvete,16.11863099900006 45.801487999000074,"5","00442",PEŠ?ENICA - ŽITNJAK,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Zapoljska ulica 1",31884.42800310000,35295466.45269999653
"1556",Sv. Ivana - D.Grubera - zapad,"284",smjer okreti¹te Ivanja Reka,16.11857100000003 45.801863999000034,"5","00442",PEŠ?ENICA - ŽITNJAK,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Zapoljska ulica 1",31884.42800310000,35295466.45269999653
"1578",Trafostanica - jug,"217",smjer Kvaternikov trg,16.053675000000055 45.77311699900008,"5","00442",PEŠ?ENICA - ŽITNJAK,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Zapoljska ulica 1",31884.42800310000,35295466.45269999653
"1579",Trafostanica - sjever,"217",smjer okreti¹te Petru¹evec,16.053414000000032 45.773096999000074,"5","00442",PEŠ?ENICA - ŽITNJAK,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Zapoljska ulica 1",31884.42800310000,35295466.45269999653
"1588",Trg Volovèica - istok,"215",smjer Trnava,16.017071000000044 45.81025999900004,"5","00442",PEŠ?ENICA - ŽITNJAK,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Zapoljska ulica 1",31884.42800310000,35295466.45269999653
"1589",Trg Volovèica - zapad,"215",smjer Kvaternikov trg,16.016832000000022 45.81012699900003,"5","00442",PEŠ?ENICA - ŽITNJAK,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Zapoljska ulica 1",31884.42800310000,35295466.45269999653
"1613",Turopoljska - jug,"215",smjer Trnava,16.02167299900003 45.81042799900007,"5","00442",PEŠ?ENICA - ŽITNJAK,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Zapoljska ulica 1",31884.42800310000,35295466.45269999653
"1614",Turopoljska - sjever,"215",smjer Kvaternikov trg,16.022388000000035 45.81009499900006,"5","00442",PEŠ?ENICA - ŽITNJAK,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Zapoljska ulica 1",31884.42800310000,35295466.45269999653
"1749",Vukomereèka 40 - istok,"214,215",smjer okreti¹te Trnava,16.05266000000006 45.81031799900006,"5","00442",PEŠ?ENICA - ŽITNJAK,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Zapoljska ulica 1",31884.42800310000,35295466.45269999653
"1750",Vukomereèka 40 - zapad,"214,215",smjer Kvaternikov trg\Slavonska avenija,16.05252900100004 45.810166999000046,"5","00442",PEŠ?ENICA - ŽITNJAK,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Zapoljska ulica 1",31884.42800310000,35295466.45269999653
"1751",Vukomerec - okreti¹te - jug,"215",smjer Trnava,16.046217999000078 45.80650299900003,"5","00442",PEŠ?ENICA - ŽITNJAK,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Zapoljska ulica 1",31884.42800310000,35295466.45269999653
"1752",Vukomerec - okreti¹te - sjever,"215",smjer Kvaternikov trg,16.046276000000034 45.80670999900008,"5","00442",PEŠ?ENICA - ŽITNJAK,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Zapoljska ulica 1",31884.42800310000,35295466.45269999653
"1786",Zelena tr¾nica - istok,"214",smjer okreti¹te Trnava,16.048906001000034 45.80127999900003,"5","00442",PEŠ?ENICA - ŽITNJAK,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Zapoljska ulica 1",31884.42800310000,35295466.45269999653
"1787",Zelena tr¾nica - jug,"107,216,222,225,276,281",smjer ®itnjak,16.050106000000028 45.80013299900003,"5","00442",PEŠ?ENICA - ŽITNJAK,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Zapoljska ulica 1",31884.42800310000,35295466.45269999653
"1788",Zelena tr¾nica - sjever,"107,216,222,225,276",smjer Heinzelova ulica,16.052504999000064 45.79982399900007,"5","00442",PEŠ?ENICA - ŽITNJAK,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Zapoljska ulica 1",31884.42800310000,35295466.45269999653
"1789",Zelena tr¾nica - sjever,"214,281",smjer Heinzelova ulica,16.048279001000026 45.800099999000054,"5","00442",PEŠ?ENICA - ŽITNJAK,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Zapoljska ulica 1",31884.42800310000,35295466.45269999653
"1813",®itnjaèka - istok,"217,290",smjer Kvaternikov trg,16.046673999000063 45.78282099900008,"5","00442",PEŠ?ENICA - ŽITNJAK,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Zapoljska ulica 1",31884.42800310000,35295466.45269999653
"1814",®itnjaèka - zapad,"217,290",smjer Domovinski most,16.047661000000062 45.78185399900008,"5","00442",PEŠ?ENICA - ŽITNJAK,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Zapoljska ulica 1",31884.42800310000,35295466.45269999653
"1815","®itnjak - okreti¹te - izlaz za linije 107 i 222, prolazno stajali¹te za linije 216,225 i 276","107,216,222,225,276",smjer Resnik,16.061818999000025 45.80143399900004,"5","00442",PEŠ?ENICA - ŽITNJAK,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Zapoljska ulica 1",31884.42800310000,35295466.45269999653
"1816",®itnjak - sjever,"281",smjer Glavni kolodvor,16.035161000000073 45.798054999000044,"5","00442",PEŠ?ENICA - ŽITNJAK,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Zapoljska ulica 1",31884.42800310000,35295466.45269999653
"1817",®itnjak - ulaz za linije 107 i 222,"107,222",smjer Heinzelova,16.061770000000024 45.80122299900006,"5","00442",PEŠ?ENICA - ŽITNJAK,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Zapoljska ulica 1",31884.42800310000,35295466.45269999653
"1818",®itnjak - trgovina - istok,"217",smjer okreti¹te Struge,16.061699000000033 45.781614999000055,"5","00442",PEŠ?ENICA - ŽITNJAK,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Zapoljska ulica 1",31884.42800310000,35295466.45269999653
"1819",®itnjak - trgovina  zapad,"217",smjer Kvaternikov trg,16.061615000000074 45.78168999900004,"5","00442",PEŠ?ENICA - ŽITNJAK,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Zapoljska ulica 1",31884.42800310000,35295466.45269999653
"63",Bengezi - istok,"123",smjer Ribiæev put,15.849187000000029 45.82954699900006,"14","00507",PODSUSED - VRAP?E,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Sigetje 2",38090.42287950000,36162174.37659999728
"64",Bengezi - zapad,"123",smjer Èrnomerec,15.84889000000004 45.82939399900005,"14","00507",PODSUSED - VRAP?E,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Sigetje 2",38090.42287950000,36162174.37659999728
"81",Bizek I - istok,"122,131",smjer okreti¹te Lisièina,15.854243000000054 45.82428199900005,"14","00507",PODSUSED - VRAP?E,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Sigetje 2",38090.42287950000,36162174.37659999728
"82",Bizek I - zapad,"122,131",smjer Èrnomerec,15.854433000000029 45.82455699900004,"14","00507",PODSUSED - VRAP?E,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Sigetje 2",38090.42287950000,36162174.37659999728
"83",Bizek III - istok,"122,131",smjer Èrnomerec,15.859435000000076 45.827394999000035,"14","00507",PODSUSED - VRAP?E,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Sigetje 2",38090.42287950000,36162174.37659999728
"84",Bizek III - zapad,"122,131",smjer okreti¹te Lisièina,15.859341000000029 45.82738399900006,"14","00507",PODSUSED - VRAP?E,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Sigetje 2",38090.42287950000,36162174.37659999728
"106",Bolnica Vrapèe - jug,"121,137,143",smjer Èrnomerec,15.89528800000005 45.81496499900004,"14","00507",PODSUSED - VRAP?E,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Sigetje 2",38090.42287950000,36162174.37659999728
"107",Bolnica Vrapèe - sjever,"121,130,137,143",smjer Gospodska ulica\Perjavica,15.895267000000047 45.815097999000045,"14","00507",PODSUSED - VRAP?E,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Sigetje 2",38090.42287950000,36162174.37659999728
"110",Bolnièka-Gospodska - jug,"121,124,130",smjer Èrnomerec,15.885772000000031 45.81795899900004,"14","00507",PODSUSED - VRAP?E,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Sigetje 2",38090.42287950000,36162174.37659999728
"111",Bolnièka-Gospodska - sjever,"121,124,130",smjer Dubravica,15.885538000000054 45.81808199900007,"14","00507",PODSUSED - VRAP?E,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Sigetje 2",38090.42287950000,36162174.37659999728
"114",Borèec - ulaz\izlaz linija 130,"130",okreti¹te Borèec,15.880684001000077 45.83228999900007,"14","00507",PODSUSED - VRAP?E,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Sigetje 2",38090.42287950000,36162174.37659999728
"121",Borovina - istok,"143",smjer okreti¹te Ore¹je,15.885143000000028 45.82760199900008,"14","00507",PODSUSED - VRAP?E,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Sigetje 2",38090.42287950000,36162174.37659999728
"122",Borovina - zapad,"143",smjer Vrapèanska aleja,15.885044999000058 45.827454999000054,"14","00507",PODSUSED - VRAP?E,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Sigetje 2",38090.42287950000,36162174.37659999728
"174",Buko¹èak  - istok,"122,131",smjer Bizek,15.85012000000006 45.821041999000045,"14","00507",PODSUSED - VRAP?E,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Sigetje 2",38090.42287950000,36162174.37659999728
"175",Buko¹èak  - zapad,"122,131",smjer Èrnomerec,15.849354000000062 45.82057499900003,"14","00507",PODSUSED - VRAP?E,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Sigetje 2",38090.42287950000,36162174.37659999728
"223",Èileanska - Peruanska - istok,"121",smjer Èrnomerec,15.876941000000045 45.818493999000054,"14","00507",PODSUSED - VRAP?E,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Sigetje 2",38090.42287950000,36162174.37659999728
"270",D. Mandiæa - Balun. put - ulaz\izlaz linija 137,"137",okreti¹te D. Mandiæa - Balun. put,15.888647001000038 45.836846999000045,"14","00507",PODSUSED - VRAP?E,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Sigetje 2",38090.42287950000,36162174.37659999728
"271",D. Mandiæa - Meða¹ni kl - istok,"137",smjer okreti¹te D. Mandiæa - Balun. put,15.892192000000023 45.83449099900008,"14","00507",PODSUSED - VRAP?E,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Sigetje 2",38090.42287950000,36162174.37659999728
"272",D. Mandiæa - Meða¹ni kl - zapad,"137",smjer Èrnomerec,15.89214000000004 45.83443499900005,"14","00507",PODSUSED - VRAP?E,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Sigetje 2",38090.42287950000,36162174.37659999728
"354",Kara¾nik Dubravica - jug,"124,130",smjer Èrnomerec,15.873277384000062 45.81902586800004,"14","00507",PODSUSED - VRAP?E,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Sigetje 2",38090.42287950000,36162174.37659999728
"357",Dubravica - sjever,"124,130",smjer Dubravica,15.870786000000066 45.81910099900006,"14","00507",PODSUSED - VRAP?E,GRAD ZAGREB,GRAD ZAGREB,3.00000000000,"Zagreb, Sigetje 2",38090.42287950000,36162174.37659999728
